"Wavelength","depth","alpha","phi","radiance"
1,2.3,12.500001,120,0.0020932
1,2.3,12.500001,180,0.0021323
1,2.3,12.500001,240,0.00094974
1,2.3,12.500001,300,0.00055384
1,2.3,17.5,0,0.00043364
1,2.3,17.5,60,0.00083829
1,2.3,17.5,120,0.0029622
1,2.3,17.5,180,0.0030296
1,2.3,17.5,240,0.00082875
1,2.3,17.5,300,0.00042945
1,2.3,22.5,0,0.00032684
1,2.3,22.5,60,0.00078491
1,2.3,22.5,120,0.0042475
1,2.3,22.5,180,0.0042925
1,2.3,22.5,240,0.00077763
1,2.3,22.5,300,0.00033024
1,2.3,27.5,0,0.00026744
1,2.3,27.5,60,0.0006885
1,2.3,27.5,120,0.0065122
1,2.3,27.5,180,0.0065657
1,2.3,27.5,240,0.00069558
1,2.3,27.5,300,0.00026584
1,2.3,32.5,0,0.00021842
1,2.3,32.5,60,0.0006142
1,2.3,32.5,120,0.0105
1,2.3,32.5,180,0.010585
1,2.3,32.5,240,0.00063038
1,2.3,32.5,300,0.0002218
1,2.3,37.5,0,0.00018398
1,2.3,37.5,60,0.0005576
1,2.3,37.5,120,0.03105
1,2.3,37.5,180,0.031293
1,2.3,37.5,240,0.00054967
1,2.3,37.5,300,0.00017933
1,2.3,42.500004,0,0.000135
1,2.3,42.500004,60,0.00041576
1,2.3,42.500004,120,0.0426
1,2.3,42.500004,180,0.28532
1,2.3,42.500004,240,0.00041302
1,2.3,42.500004,300,0.00014994
1,2.3,47.499996,0,0.00011808
1,2.3,47.499996,60,0.00037139
1,2.3,47.499996,120,0.008531
1,2.3,47.499996,180,0.0086096
1,2.3,47.499996,240,0.00036567
1,2.3,47.499996,300,0.00012039
1,2.3,52.5,0,0.00010411
1,2.3,52.5,60,0.00027653
1,2.3,52.5,120,0.0043256
1,2.3,52.5,180,0.0043015
1,2.3,52.5,240,0.0002694
1,2.3,52.5,300,0.00010354
1,2.3,57.5,0,8.0292e-05
1,2.3,57.5,60,0.0002323
1,2.3,57.5,120,0.0023683
1,2.3,57.5,180,0.0023568
1,2.3,57.5,240,0.00023049
1,2.3,57.5,300,7.7394e-05
1,2.3,62.5,0,6.893e-05
1,2.3,62.5,60,0.000175
1,2.3,62.5,120,0.0014025
1,2.3,62.5,180,0.0013877
1,2.3,62.5,240,0.00016484
1,2.3,62.5,300,6.2518e-05
1,2.3,67.5,0,5.1378e-05
1,2.3,67.5,60,0.00013185
1,2.3,67.5,120,0.00082638
1,2.3,67.5,180,0.00083644
1,2.3,67.5,240,0.00012195
1,2.3,67.5,300,5.0449e-05
1,2.3,72.500008,0,4.407e-05
1,2.3,72.500008,60,9.8061e-05
1,2.3,72.500008,120,0.00052026
1,2.3,72.500008,180,0.00050194
1,2.3,72.500008,240,9.5199e-05
1,2.3,72.500008,300,3.6821e-05
1,2.3,77.500008,0,3.0294e-05
1,2.3,77.500008,60,6.9392e-05
1,2.3,77.500008,120,0.00034618
1,2.3,77.500008,180,0.00034126
1,2.3,77.500008,240,6.9133e-05
1,2.3,77.500008,300,3.5473e-05
1,2.3,82.5,0,2.579e-05
1,2.3,82.5,60,5.2426e-05
1,2.3,82.5,120,0.00022915
1,2.3,82.5,180,0.00023
1,2.3,82.5,240,5.6654e-05
1,2.3,82.5,300,3.0864e-05
1,2.3,87.5,0,2.26e-05
1,2.3,87.5,60,5.3988e-05
1,2.3,87.5,120,0.00014564
1,2.3,87.5,180,0.00017703
1,2.3,87.5,240,4.5199e-05
1,2.3,87.5,300,2.3855e-05
1,2.3,92.5,0,2.3855e-05
1,2.3,92.5,60,2.7622e-05
1,2.3,92.5,120,0.00010295
1,2.3,92.5,180,7.9098e-05
1,2.3,92.5,240,4.1433e-05
1,2.3,92.5,300,2.0089e-05
1,2.3,97.5,0,1.7335e-05
1,2.3,97.5,60,2.579e-05
1,2.3,97.5,120,7.3989e-05
1,2.3,97.5,180,6.9761e-05
1,2.3,97.5,240,2.6636e-05
1,2.3,97.5,300,1.7335e-05
1,2.3,102.500008,0,1.6571e-05
1,2.3,102.500008,60,2.3562e-05
1,2.3,102.500008,120,4.7901e-05
1,2.3,102.500008,180,4.5571e-05
1,2.3,102.500008,240,2.2268e-05
1,2.3,102.500008,300,1.2946e-05
1,2.3,107.5,0,1.2782e-05
1,2.3,107.5,60,2.0032e-05
1,2.3,107.5,120,4.3498e-05
1,2.3,107.5,180,3.4913e-05
1,2.3,107.5,240,2.1749e-05
1,2.3,107.5,300,1.3545e-05
1,2.3,112.500008,0,1.1297e-05
1,2.3,112.500008,60,1.7797e-05
1,2.3,112.500008,120,3.3427e-05
1,2.3,112.500008,180,2.5379e-05
1,2.3,112.500008,240,1.5475e-05
1,2.3,112.500008,300,1.1761e-05
1,2.3,117.5,0,1.2691e-05
1,2.3,117.5,60,1.2156e-05
1,2.3,117.5,120,2.2977e-05
1,2.3,117.5,180,2.6316e-05
1,2.3,117.5,240,1.3225e-05
1,2.3,117.5,300,1.2156e-05
1,2.3,122.500008,0,1.1712e-05
1,2.3,122.500008,60,1.3523e-05
1,2.3,122.500008,120,2.1612e-05
1,2.3,122.500008,180,2.0405e-05
1,2.3,122.500008,240,1.3523e-05
1,2.3,122.500008,300,1.2678e-05
1,2.3,127.5,0,1.2348e-05
1,2.3,127.5,60,1.1442e-05
1,2.3,127.5,120,1.8126e-05
1,2.3,127.5,180,1.4501e-05
1,2.3,127.5,240,1.2915e-05
1,2.3,127.5,300,1.2235e-05
1,2.3,132.5,0,1.0435e-05
1,2.3,132.5,60,1.1973e-05
1,2.3,132.5,120,1.384e-05
1,2.3,132.5,180,1.3511e-05
1,2.3,132.5,240,1.2412e-05
1,2.3,132.5,300,1.0216e-05
1,2.3,137.5,0,1.0765e-05
1,2.3,137.5,60,9.6663e-06
1,2.3,137.5,120,1.1753e-05
1,2.3,137.5,180,1.406e-05
1,2.3,137.5,240,9.1171e-06
1,2.3,137.5,300,1.2193e-05
1,2.3,142.500015,0,1.0422e-05
1,2.3,142.500015,60,8.7231e-06
1,2.3,142.500015,120,1.2122e-05
1,2.3,142.500015,180,1.2575e-05
1,2.3,142.500015,240,1.0309e-05
1,2.3,142.500015,300,1.0196e-05
1,2.3,147.5,0,1.1712e-05
1,2.3,147.5,60,9.7799e-06
1,2.3,147.5,120,1.3644e-05
1,2.3,147.5,180,1.0021e-05
1,2.3,147.5,240,9.5384e-06
1,2.3,147.5,300,1.0021e-05
1,2.3,152.500015,0,1.0152e-05
1,2.3,152.500015,60,8.1487e-06
1,2.3,152.500015,120,1.0286e-05
1,2.3,152.500015,180,8.8166e-06
1,2.3,152.500015,240,7.2136e-06
1,2.3,152.500015,300,8.1487e-06
1,2.3,157.5,0,8.2019e-06
1,2.3,157.5,60,9.9042e-06
1,2.3,157.5,120,6.9639e-06
1,2.3,157.5,180,8.5114e-06
1,2.3,157.5,240,9.4399e-06
1,2.3,157.5,300,6.9639e-06
1,2.3,162.5,0,8.0128e-06
1,2.3,162.5,60,6.4865e-06
1,2.3,162.5,120,7.4404e-06
1,2.3,162.5,180,8.5851e-06
1,2.3,162.5,240,8.3943e-06
1,2.3,162.5,300,8.5851e-06
1,2.3,167.5,0,8.8035e-06
1,2.3,167.5,60,8.5446e-06
1,2.3,167.5,120,1.1393e-05
1,2.3,167.5,180,9.3213e-06
1,2.3,167.5,240,6.4732e-06
1,2.3,167.5,300,8.8035e-06
1,2.3,172.5,0,6.3419e-06
1,2.3,172.5,60,9.7242e-06
1,2.3,172.5,120,9.7242e-06
1,2.3,172.5,180,8.8787e-06
1,2.3,172.5,240,6.3419e-06
1,2.3,172.5,300,6.3419e-06
1,2.3,177.5,0,6.2737e-06
1,2.3,177.5,60,1.2547e-06
1,2.3,177.5,120,1.7566e-05
1,2.3,177.5,180,7.5285e-06
1,2.3,177.5,240,5.019e-06
1,2.3,177.5,300,8.7832e-06
1,2.4,2.5,0,0.00098999
1,2.4,2.5,60,0.00053703
1,2.4,2.5,120,0.0015408
1,2.4,2.5,180,0.0014517
1,2.4,2.5,240,0.00057969
1,2.4,2.5,300,0.0010364
1,2.4,7.5,0,0.00059487
1,2.4,7.5,60,0.0010688
1,2.4,7.5,120,0.0013614
1,2.4,7.5,180,0.001383
1,2.4,7.5,240,0.0010963
1,2.4,7.5,300,0.00061685
1,2.4,12.500001,0,0.00050749
1,2.4,12.500001,60,0.00089252
1,2.4,12.500001,120,0.0019316
1,2.4,12.500001,180,0.0019634
1,2.4,12.500001,240,0.00087879
1,2.4,12.500001,300,0.00051526
1,2.4,17.5,0,0.00040579
1,2.4,17.5,60,0.00078659
1,2.4,17.5,120,0.0027343
1,2.4,17.5,180,0.0027676
1,2.4,17.5,240,0.00076884
1,2.4,17.5,300,0.00039911
1,2.4,22.5,0,0.00030285
1,2.4,22.5,60,0.00073291
1,2.4,22.5,120,0.0039343
1,2.4,22.5,180,0.0039403
1,2.4,22.5,240,0.0007162
1,2.4,22.5,300,0.00030718
1,2.4,27.5,0,0.00024687
1,2.4,27.5,60,0.0006348
1,2.4,27.5,120,0.0059641
1,2.4,27.5,180,0.0060128
1,2.4,27.5,240,0.00063974
1,2.4,27.5,300,0.000245
1,2.4,32.5,0,0.00020019
1,2.4,32.5,60,0.00056723
1,2.4,32.5,120,0.0095849
1,2.4,32.5,180,0.0096521
1,2.4,32.5,240,0.0005787
1,2.4,32.5,300,0.0002055
1,2.4,37.5,0,0.00016789
1,2.4,37.5,60,0.00050469
1,2.4,37.5,120,0.027939
1,2.4,37.5,180,0.028188
1,2.4,37.5,240,0.00050322
1,2.4,37.5,300,0.00016506
1,2.4,42.500004,0,0.0001216
1,2.4,42.500004,60,0.00038226
1,2.4,42.500004,120,0.038111
1,2.4,42.500004,180,0.24436
1,2.4,42.500004,240,0.00037776
1,2.4,42.500004,300,0.00014038
1,2.4,47.499996,0,0.00010831
1,2.4,47.499996,60,0.00033634
1,2.4,47.499996,120,0.0076531
1,2.4,47.499996,180,0.0077399
1,2.4,47.499996,240,0.00033404
1,2.4,47.499996,300,0.00010897
1,2.4,52.5,0,9.2442e-05
1,2.4,52.5,60,0.00024912
1,2.4,52.5,120,0.0038823
1,2.4,52.5,180,0.0038441
1,2.4,52.5,240,0.00024595
1,2.4,52.5,300,9.0856e-05
1,2.4,57.5,0,7.4013e-05
1,2.4,57.5,60,0.00020284
1,2.4,57.5,120,0.0021238
1,2.4,57.5,180,0.0020945
1,2.4,57.5,240,0.00020345
1,2.4,57.5,300,7.1719e-05
1,2.4,62.5,0,6.1583e-05
1,2.4,62.5,60,0.00015603
1,2.4,62.5,120,0.0012366
1,2.4,62.5,180,0.0012362
1,2.4,62.5,240,0.00014494
1,2.4,62.5,300,5.4236e-05
1,2.4,67.5,0,4.5033e-05
1,2.4,67.5,60,0.00011545
1,2.4,67.5,120,0.00073709
1,2.4,67.5,180,0.00073415
1,2.4,67.5,240,0.00011328
1,2.4,67.5,300,4.4414e-05
1,2.4,72.500008,0,3.9301e-05
1,2.4,72.500008,60,9.0048e-05
1,2.4,72.500008,120,0.00045577
1,2.4,72.500008,180,0.00044795
1,2.4,72.500008,240,8.5469e-05
1,2.4,72.500008,300,3.3577e-05
1,2.4,77.500008,0,2.6152e-05
1,2.4,77.500008,60,5.541e-05
1,2.4,77.500008,120,0.00028896
1,2.4,77.500008,180,0.00029543
1,2.4,77.500008,240,6.2401e-05
1,2.4,77.500008,300,3.2884e-05
1,2.4,82.5,0,2.0717e-05
1,2.4,82.5,60,4.2702e-05
1,2.4,82.5,120,0.00019279
1,2.4,82.5,180,0.00019787
1,2.4,82.5,240,5.0312e-05
1,2.4,82.5,300,2.7904e-05
1,2.4,87.5,0,1.6322e-05
1,2.4,87.5,60,4.0177e-05
1,2.4,87.5,120,0.00013183
1,2.4,87.5,180,0.00014815
1,2.4,87.5,240,3.8922e-05
1,2.4,87.5,300,1.0044e-05
1,2.4,92.5,0,1.5066e-05
1,2.4,92.5,60,1.7577e-05
1,2.4,92.5,120,8.0354e-05
1,2.4,92.5,180,6.9054e-05
1,2.4,92.5,240,2.7622e-05
1,2.4,92.5,300,1.7577e-05
1,2.4,97.5,0,1.7757e-05
1,2.4,97.5,60,1.9026e-05
1,2.4,97.5,120,5.5809e-05
1,2.4,97.5,180,7.1452e-05
1,2.4,97.5,240,2.7059e-05
1,2.4,97.5,300,1.5643e-05
1,2.4,102.500008,0,1.3982e-05
1,2.4,102.500008,60,2.2527e-05
1,2.4,102.500008,120,4.5571e-05
1,2.4,102.500008,180,4.35e-05
1,2.4,102.500008,240,2.1491e-05
1,2.4,102.500008,300,1.0357e-05
1,2.4,107.5,0,1.1447e-05
1,2.4,107.5,60,1.7552e-05
1,2.4,107.5,120,4.1208e-05
1,2.4,107.5,180,2.9571e-05
1,2.4,107.5,240,1.9841e-05
1,2.4,107.5,300,9.3482e-06
1,2.4,112.500008,0,9.4399e-06
1,2.4,112.500008,60,1.3309e-05
1,2.4,112.500008,120,2.8165e-05
1,2.4,112.500008,180,2.4915e-05
1,2.4,112.500008,240,1.3618e-05
1,2.4,112.500008,300,1.0523e-05
1,2.4,117.5,0,1.1889e-05
1,2.4,117.5,60,1.0687e-05
1,2.4,117.5,120,2.124e-05
1,2.4,117.5,180,2.2977e-05
1,2.4,117.5,240,1.042e-05
1,2.4,117.5,300,1.0687e-05
1,2.4,122.500008,0,1.0746e-05
1,2.4,122.500008,60,1.0987e-05
1,2.4,122.500008,120,1.9077e-05
1,2.4,122.500008,180,1.7869e-05
1,2.4,122.500008,240,1.2315e-05
1,2.4,122.500008,300,1.0142e-05
1,2.4,127.5,0,9.9693e-06
1,2.4,127.5,60,1.0309e-05
1,2.4,127.5,120,1.4954e-05
1,2.4,127.5,180,1.2801e-05
1,2.4,127.5,240,1.0196e-05
1,2.4,127.5,300,1.0876e-05
1,2.4,132.5,0,9.4467e-06
1,2.4,132.5,60,9.1171e-06
1,2.4,132.5,120,1.1424e-05
1,2.4,132.5,180,1.2083e-05
1,2.4,132.5,240,1.0106e-05
1,2.4,132.5,300,9.0073e-06
1,2.4,137.5,0,9.9959e-06
1,2.4,137.5,60,8.5679e-06
1,2.4,137.5,120,1.0655e-05
1,2.4,137.5,180,1.2193e-05
1,2.4,137.5,240,8.4581e-06
1,2.4,137.5,300,8.6777e-06
1,2.4,142.500015,0,8.4965e-06
1,2.4,142.500015,60,8.27e-06
1,2.4,142.500015,120,1.0083e-05
1,2.4,142.500015,180,1.1102e-05
1,2.4,142.500015,240,9.1763e-06
1,2.4,142.500015,300,8.8364e-06
1,2.4,147.5,0,9.2969e-06
1,2.4,147.5,60,8.331e-06
1,2.4,147.5,120,1.2195e-05
1,2.4,147.5,180,8.331e-06
1,2.4,147.5,240,7.9688e-06
1,2.4,147.5,300,8.6932e-06
1,2.4,152.500015,0,9.2174e-06
1,2.4,152.500015,60,7.3472e-06
1,2.4,152.500015,120,8.2823e-06
1,2.4,152.500015,180,7.08e-06
1,2.4,152.500015,240,7.3472e-06
1,2.4,152.500015,300,6.9464e-06
1,2.4,157.5,0,7.7376e-06
1,2.4,157.5,60,8.0472e-06
1,2.4,157.5,120,6.8091e-06
1,2.4,157.5,180,7.4281e-06
1,2.4,157.5,240,8.5114e-06
1,2.4,157.5,300,6.4996e-06
1,2.4,162.5,0,7.822e-06
1,2.4,162.5,60,6.105e-06
1,2.4,162.5,120,6.2957e-06
1,2.4,162.5,180,8.5851e-06
1,2.4,162.5,240,7.6312e-06
1,2.4,162.5,300,7.6312e-06
1,2.4,167.5,0,8.2856e-06
1,2.4,167.5,60,9.3213e-06
1,2.4,167.5,120,9.5803e-06
1,2.4,167.5,180,8.8035e-06
1,2.4,167.5,240,4.4017e-06
1,2.4,167.5,300,6.7321e-06
1,2.4,172.5,0,5.4963e-06
1,2.4,172.5,60,8.4559e-06
1,2.4,172.5,120,7.6103e-06
1,2.4,172.5,180,8.8787e-06
1,2.4,172.5,240,8.4559e-06
1,2.4,172.5,300,5.9191e-06
1,2.4,177.5,0,7.5285e-06
1,2.4,177.5,60,1.2547e-06
1,2.4,177.5,120,1.5057e-05
1,2.4,177.5,180,7.5285e-06
1,2.4,177.5,240,3.7642e-06
1,2.4,177.5,300,7.5285e-06
1,2.5,2.5,0,0.0009122
1,2.5,2.5,60,0.00048935
1,2.5,2.5,120,0.0014091
1,2.5,2.5,180,0.0013401
1,2.5,2.5,240,0.00051821
1,2.5,2.5,300,0.00096615
1,2.5,7.5,0,0.00055724
1,2.5,7.5,60,0.00097665
1,2.5,7.5,120,0.0012713
1,2.5,7.5,180,0.0012921
1,2.5,7.5,240,0.0010215
1,2.5,7.5,300,0.00057754
1,2.5,12.500001,0,0.00046477
1,2.5,12.500001,60,0.00082442
1,2.5,12.500001,120,0.0017827
1,2.5,12.500001,180,0.0018102
1,2.5,12.500001,240,0.00081536
1,2.5,12.500001,300,0.00047694
1,2.5,17.5,0,0.00037412
1,2.5,17.5,60,0.00072496
1,2.5,17.5,120,0.0025067
1,2.5,17.5,180,0.0025492
1,2.5,17.5,240,0.00071142
1,2.5,17.5,300,0.00037469
1,2.5,22.5,0,0.00027763
1,2.5,22.5,60,0.00067472
1,2.5,22.5,120,0.003624
1,2.5,22.5,180,0.0036156
1,2.5,22.5,240,0.00066064
1,2.5,22.5,300,0.00028227
1,2.5,27.5,0,0.00022963
1,2.5,27.5,60,0.0005835
1,2.5,27.5,120,0.0054455
1,2.5,27.5,180,0.0055009
1,2.5,27.5,240,0.00058898
1,2.5,27.5,300,0.00022763
1,2.5,32.5,0,0.00018268
1,2.5,32.5,60,0.00052292
1,2.5,32.5,120,0.0087373
1,2.5,32.5,180,0.0087899
1,2.5,32.5,240,0.00053174
1,2.5,32.5,300,0.00019222
1,2.5,37.5,0,0.00015328
1,2.5,37.5,60,0.00046198
1,2.5,37.5,120,0.025101
1,2.5,37.5,180,0.025386
1,2.5,37.5,240,0.00045927
1,2.5,37.5,300,0.00014943
1,2.5,42.500004,0,0.00011413
1,2.5,42.500004,60,0.00034645
1,2.5,42.500004,120,0.034007
1,2.5,42.500004,180,0.20932
1,2.5,42.500004,240,0.00034338
1,2.5,42.500004,300,0.00012445
1,2.5,47.499996,0,9.7432e-05
1,2.5,47.499996,60,0.00030537
1,2.5,47.499996,120,0.0068498
1,2.5,47.499996,180,0.0069538
1,2.5,47.499996,240,0.00029647
1,2.5,47.499996,300,9.7982e-05
1,2.5,52.5,0,8.27e-05
1,2.5,52.5,60,0.00022669
1,2.5,52.5,120,0.0034677
1,2.5,52.5,180,0.0034306
1,2.5,52.5,240,0.00022408
1,2.5,52.5,300,8.3039e-05
1,2.5,57.5,0,6.7131e-05
1,2.5,57.5,60,0.0001857
1,2.5,57.5,120,0.0018649
1,2.5,57.5,180,0.0018469
1,2.5,57.5,240,0.00017942
1,2.5,57.5,300,6.3147e-05
1,2.5,62.5,0,5.5972e-05
1,2.5,62.5,60,0.00013986
1,2.5,62.5,120,0.0010937
1,2.5,62.5,180,0.0010869
1,2.5,62.5,240,0.00012824
1,2.5,62.5,300,4.9159e-05
1,2.5,67.5,0,3.8688e-05
1,2.5,67.5,60,0.00010384
1,2.5,67.5,120,0.00064222
1,2.5,67.5,180,0.00065244
1,2.5,67.5,240,9.703e-05
1,2.5,67.5,300,3.6676e-05
1,2.5,72.500008,0,3.1288e-05
1,2.5,72.500008,60,8.07e-05
1,2.5,72.500008,120,0.00040121
1,2.5,72.500008,180,0.00039091
1,2.5,72.500008,240,7.4213e-05
1,2.5,72.500008,300,2.938e-05
1,2.5,77.500008,0,2.6928e-05
1,2.5,77.500008,60,5.2303e-05
1,2.5,77.500008,120,0.00025142
1,2.5,77.500008,180,0.00024494
1,2.5,77.500008,240,6.0848e-05
1,2.5,77.500008,300,2.5634e-05
1,2.5,82.5,0,2.579e-05
1,2.5,82.5,60,3.7629e-05
1,2.5,82.5,120,0.00015728
1,2.5,82.5,180,0.00017969
1,2.5,82.5,240,4.4393e-05
1,2.5,82.5,300,2.6213e-05
1,2.5,87.5,0,2.0089e-05
1,2.5,87.5,60,3.641e-05
1,2.5,87.5,120,0.00011174
1,2.5,87.5,180,0.00014062
1,2.5,87.5,240,3.641e-05
1,2.5,87.5,300,1.6322e-05
1,2.5,92.5,0,1.7577e-05
1,2.5,92.5,60,2.0089e-05
1,2.5,92.5,120,6.1521e-05
1,2.5,92.5,180,8.5376e-05
1,2.5,92.5,240,2.8877e-05
1,2.5,92.5,300,1.0044e-05
1,2.5,97.5,0,1.4375e-05
1,2.5,97.5,60,1.6066e-05
1,2.5,97.5,120,5.7923e-05
1,2.5,97.5,180,5.5809e-05
1,2.5,97.5,240,2.0294e-05
1,2.5,97.5,300,1.6489e-05
1,2.5,102.500008,0,1.1134e-05
1,2.5,102.500008,60,1.8125e-05
1,2.5,102.500008,120,3.858e-05
1,2.5,102.500008,180,4.2723e-05
1,2.5,102.500008,240,1.683e-05
1,2.5,102.500008,300,1.1911e-05
1,2.5,107.5,0,1.0684e-05
1,2.5,107.5,60,1.4881e-05
1,2.5,107.5,120,3.663e-05
1,2.5,107.5,180,2.7472e-05
1,2.5,107.5,240,1.6789e-05
1,2.5,107.5,300,9.9206e-06
1,2.5,112.500008,0,8.3567e-06
1,2.5,112.500008,60,1.2071e-05
1,2.5,112.500008,120,2.5534e-05
1,2.5,112.500008,180,2.1665e-05
1,2.5,112.500008,240,1.1761e-05
1,2.5,112.500008,300,1.0368e-05
1,2.5,117.5,0,1.0954e-05
1,2.5,117.5,60,1.082e-05
1,2.5,117.5,120,1.8034e-05
1,2.5,117.5,180,2.2042e-05
1,2.5,117.5,240,9.7517e-06
1,2.5,117.5,300,9.351e-06
1,2.5,122.500008,0,9.5384e-06
1,2.5,122.500008,60,9.4177e-06
1,2.5,122.500008,120,1.5696e-05
1,2.5,122.500008,180,1.6903e-05
1,2.5,122.500008,240,9.9006e-06
1,2.5,122.500008,300,8.2103e-06
1,2.5,127.5,0,9.4028e-06
1,2.5,127.5,60,8.6098e-06
1,2.5,127.5,120,1.2008e-05
1,2.5,127.5,180,1.0876e-05
1,2.5,127.5,240,1.0083e-05
1,2.5,127.5,300,9.6294e-06
1,2.5,132.5,0,8.3482e-06
1,2.5,132.5,60,9.1171e-06
1,2.5,132.5,120,1.0325e-05
1,2.5,132.5,180,1.0655e-05
1,2.5,132.5,240,1.0655e-05
1,2.5,132.5,300,7.5793e-06
1,2.5,137.5,0,8.0187e-06
1,2.5,137.5,60,7.6891e-06
1,2.5,137.5,120,9.4467e-06
1,2.5,137.5,180,1.0435e-05
1,2.5,137.5,240,6.9202e-06
1,2.5,137.5,300,7.5793e-06
1,2.5,142.500015,0,8.4965e-06
1,2.5,142.500015,60,6.5706e-06
1,2.5,142.500015,120,8.6098e-06
1,2.5,142.500015,180,8.3832e-06
1,2.5,142.500015,240,8.4965e-06
1,2.5,142.500015,300,8.0434e-06
1,2.5,147.5,0,7.848e-06
1,2.5,147.5,60,7.0029e-06
1,2.5,147.5,120,9.4177e-06
1,2.5,147.5,180,7.2444e-06
1,2.5,147.5,240,6.5199e-06
1,2.5,147.5,300,7.1236e-06
1,2.5,152.500015,0,7.8815e-06
1,2.5,152.500015,60,6.5457e-06
1,2.5,152.500015,120,7.08e-06
1,2.5,152.500015,180,6.0113e-06
1,2.5,152.500015,240,6.4121e-06
1,2.5,152.500015,300,6.6793e-06
1,2.5,157.5,0,7.4281e-06
1,2.5,157.5,60,6.0354e-06
1,2.5,157.5,120,6.4996e-06
1,2.5,157.5,180,7.2734e-06
1,2.5,157.5,240,8.0472e-06
1,2.5,157.5,300,6.0354e-06
1,2.5,162.5,0,6.4865e-06
1,2.5,162.5,60,5.5326e-06
1,2.5,162.5,120,5.1511e-06
1,2.5,162.5,180,6.6773e-06
1,2.5,162.5,240,6.2957e-06
1,2.5,162.5,300,5.9142e-06
1,2.5,167.5,0,6.7321e-06
1,2.5,167.5,60,9.0624e-06
1,2.5,167.5,120,9.3213e-06
1,2.5,167.5,180,7.7678e-06
1,2.5,167.5,240,4.6607e-06
1,2.5,167.5,300,4.4017e-06
1,2.5,172.5,0,4.6507e-06
1,2.5,172.5,60,6.7647e-06
1,2.5,172.5,120,5.9191e-06
1,2.5,172.5,180,7.6103e-06
1,2.5,172.5,240,6.7647e-06
1,2.5,172.5,300,5.4963e-06
1,2.5,177.5,0,5.019e-06
1,2.5,177.5,60,1.2547e-06
1,2.5,177.5,120,1.3802e-05
1,2.5,177.5,180,3.7642e-06
1,2.5,177.5,240,3.7642e-06
1,2.5,177.5,300,8.7832e-06
1,2.6,2.5,0,0.00085573
1,2.6,2.5,60,0.00045798
1,2.6,2.5,120,0.0013175
1,2.6,2.5,180,0.0012334
1,2.6,2.5,240,0.00049813
1,2.6,2.5,300,0.00089589
1,2.6,7.5,0,0.00051538
1,2.6,7.5,60,0.00088617
1,2.6,7.5,120,0.0011678
1,2.6,7.5,180,0.0012181
1,2.6,7.5,240,0.0009479
1,2.6,7.5,300,0.00054244
1,2.6,12.500001,0,0.00043111
1,2.6,12.500001,60,0.00075943
1,2.6,12.500001,120,0.0016519
1,2.6,12.500001,180,0.0016776
1,2.6,12.500001,240,0.00075762
1,2.6,12.500001,300,0.00044302
1,2.6,17.5,0,0.00033978
1,2.6,17.5,60,0.00066582
1,2.6,17.5,120,0.0023079
1,2.6,17.5,180,0.002339
1,2.6,17.5,240,0.00065762
1,2.6,17.5,300,0.00034627
1,2.6,22.5,0,0.00025828
1,2.6,22.5,60,0.0006187
1,2.6,22.5,120,0.0033323
1,2.6,22.5,180,0.0033128
1,2.6,22.5,240,0.00061081
1,2.6,22.5,300,0.00026184
1,2.6,27.5,0,0.00021213
1,2.6,27.5,60,0.00053167
1,2.6,27.5,120,0.0049789
1,2.6,27.5,180,0.0050302
1,2.6,27.5,240,0.00053755
1,2.6,27.5,300,0.00020545
1,2.6,32.5,0,0.00016686
1,2.6,32.5,60,0.00047704
1,2.6,32.5,120,0.0079711
1,2.6,32.5,180,0.0079885
1,2.6,32.5,240,0.00048477
1,2.6,32.5,300,0.000177
1,2.6,37.5,0,0.00013662
1,2.6,37.5,60,0.0004161
1,2.6,37.5,120,0.022499
1,2.6,37.5,180,0.022792
1,2.6,37.5,240,0.00042437
1,2.6,37.5,300,0.00013696
1,2.6,42.500004,0,0.00010468
1,2.6,42.500004,60,0.0003102
1,2.6,42.500004,120,0.030371
1,2.6,42.500004,180,0.17927
1,2.6,42.500004,240,0.00031756
1,2.6,42.500004,300,0.00011325
1,2.6,47.499996,0,8.7217e-05
1,2.6,47.499996,60,0.0002745
1,2.6,47.499996,120,0.0061355
1,2.6,47.499996,180,0.006207
1,2.6,47.499996,240,0.00026517
1,2.6,47.499996,300,8.8315e-05
1,2.6,52.5,0,7.1484e-05
1,2.6,52.5,60,0.00020913
1,2.6,52.5,120,0.0030875
1,2.6,52.5,180,0.0030857
1,2.6,52.5,240,0.00019916
1,2.6,52.5,300,7.2277e-05
1,2.6,57.5,0,5.6747e-05
1,2.6,57.5,60,0.00016469
1,2.6,57.5,120,0.0016567
1,2.6,57.5,180,0.0016361
1,2.6,57.5,240,0.00015889
1,2.6,57.5,300,5.6144e-05
1,2.6,62.5,0,4.7289e-05
1,2.6,62.5,60,0.0001229
1,2.6,62.5,120,0.00096155
1,2.6,62.5,180,0.00097344
1,2.6,62.5,240,0.00011462
1,2.6,62.5,300,4.4083e-05
1,2.6,67.5,0,3.3736e-05
1,2.6,67.5,60,9.2233e-05
1,2.6,67.5,120,0.00057181
1,2.6,67.5,180,0.00057382
1,2.6,67.5,240,8.6816e-05
1,2.6,67.5,300,3.2653e-05
1,2.6,72.500008,0,2.8426e-05
1,2.6,72.500008,60,7.1161e-05
1,2.6,72.500008,120,0.00035714
1,2.6,72.500008,180,0.00033825
1,2.6,72.500008,240,6.2576e-05
